27, 8, OUTPUTFILE_0
190.546, 207.345, 209.167
400.55, 402.116, 203.539
209.301, 208.865, 211.031
207.247, 208.354, 336.013
205.194, 207.843, 460.995
210.399, 333.859, 211.56
208.345, 333.348, 336.542
206.292, 332.837, 461.524
211.497, 458.853, 212.089
209.444, 458.342, 337.071
207.39, 457.831, 462.054
334.279, 207.758, 213.08
332.226, 207.247, 338.062
330.172, 206.736, 463.044
335.377, 332.752, 213.609
333.324, 332.241, 338.591
331.27, 331.73, 463.573
336.476, 457.746, 214.138
334.422, 457.235, 339.12
332.368, 456.724, 464.102
459.257, 206.651, 215.129
457.204, 206.14, 340.111
455.15, 205.629, 465.093
460.356, 331.645, 215.658
458.302, 331.135, 340.64
456.249, 330.624, 465.622
461.454, 456.64, 216.187
459.4, 456.129, 341.169
457.347, 455.618, 466.151
208.652, 210.63, 448.661
209.591, 210.139, 573.656
210.531, 209.648, 698.652
206.23, 335.605, 449.17
207.169, 335.114, 574.165
208.109, 334.623, 699.161
203.808, 460.581, 449.679
204.748, 460.09, 574.674
205.687, 459.599, 699.67
333.625, 213.055, 447.73
334.564, 212.564, 572.726
335.504, 212.074, 697.721
331.203, 338.031, 448.24
332.143, 337.54, 573.235
333.082, 337.049, 698.231
328.781, 463.006, 448.749
329.721, 462.515, 573.744
330.66, 462.025, 698.74
458.598, 215.481, 446.8
459.537, 214.99, 571.796
460.477, 214.499, 696.791
456.176, 340.457, 447.309
457.116, 339.966, 572.305
458.055, 339.475, 697.3
453.754, 465.432, 447.818
454.694, 464.941, 572.814
455.633, 464.45, 697.809
211.236, 451.76, 210.493
210.939, 453.025, 335.487
210.641, 454.289, 460.48
208.349, 576.72, 209.222
208.051, 577.985, 334.215
207.753, 579.25, 459.208
205.462, 701.68, 207.95
205.164, 702.945, 332.944
204.866, 704.21, 457.937
336.203, 454.65, 210.762
335.905, 455.915, 335.755
335.607, 457.18, 460.748
333.315, 579.61, 209.49
333.017, 580.875, 334.484
332.72, 582.14, 459.477
330.428, 704.57, 208.219
330.13, 705.835, 333.212
329.832, 707.1, 458.205
461.169, 457.54, 211.03
460.871, 458.805, 336.023
460.573, 460.07, 461.017
458.282, 582.5, 209.759
457.984, 583.765, 334.752
457.686, 585.03, 459.745
455.394, 707.461, 208.487
455.096, 708.725, 333.481
454.799, 709.99, 458.474
209.378, 450.536, 450.2
207.308, 454.149, 575.13
205.237, 457.762, 700.061
211.651, 575.465, 446.625
209.58, 579.077, 571.555
207.51, 582.69, 696.486
213.923, 700.393, 443.05
