27, 8, OUTPUTFILE_5
193.846, 189.065, 208.585
402.68, 396.809, 204.768
209.077, 208.206, 208.745
211.561, 205.192, 333.684
214.045, 202.178, 458.623
210.519, 333.162, 211.731
213.003, 330.148, 336.67
215.488, 327.134, 461.609
211.962, 458.118, 214.717
214.446, 455.104, 339.656
216.93, 452.09, 464.595
334.043, 206.824, 206.227
336.528, 203.81, 331.166
339.012, 200.796, 456.105
335.486, 331.78, 209.213
337.97, 328.766, 334.152
340.455, 325.752, 459.091
336.929, 456.736, 212.198
339.413, 453.722, 337.137
341.897, 450.708, 462.076
459.01, 205.441, 203.709
461.495, 202.427, 328.648
463.979, 199.413, 453.587
460.453, 330.397, 206.694
462.937, 327.383, 331.633
465.422, 324.369, 456.572
461.896, 455.353, 209.68
464.38, 452.339, 334.619
466.864, 449.325, 459.558
210.478, 209.884, 448.94
213.26, 206.185, 573.854
216.043, 202.485, 698.768
209.054, 334.82, 452.672
211.836, 331.121, 577.586
214.618, 327.421, 702.5
207.63, 459.756, 456.403
210.412, 456.057, 581.318
213.194, 452.357, 706.232
335.439, 211.39, 446.201
338.221, 207.691, 571.115
341.004, 203.991, 696.029
334.015, 336.327, 449.933
336.797, 332.627, 574.847
339.579, 328.927, 699.761
332.591, 461.263, 453.665
335.373, 457.563, 578.579
338.155, 453.864, 703.493
460.4, 212.897, 443.462
463.182, 209.197, 568.377
465.965, 205.498, 693.291
458.976, 337.833, 447.194
461.758, 334.133, 572.109
464.54, 330.434, 697.023
457.552, 462.769, 450.926
460.334, 459.069, 575.84
463.116, 455.37, 700.755
210.164, 448.96, 209.317
209.805, 451.489, 334.291
209.447, 454.019, 459.265
206.755, 573.888, 206.779
206.396, 576.417, 331.752
206.038, 578.946, 456.726
203.346, 698.815, 204.24
202.987, 701.345, 329.214
202.629, 703.874, 454.188
335.117, 452.376, 209.606
334.758, 454.905, 334.58
334.4, 457.434, 459.554
331.708, 577.303, 207.068
331.349, 579.833, 332.042
330.991, 582.362, 457.016
328.299, 702.231, 204.53
327.94, 704.76, 329.504
327.582, 707.29, 454.477
460.07, 455.791, 209.895
459.711, 458.32, 334.869
459.353, 460.85, 459.843
456.661, 580.719, 207.357
456.302, 583.248, 332.331
455.944, 585.778, 457.305
453.252, 705.647, 204.819
452.893, 708.176, 329.793
452.535, 710.705, 454.767
208.066, 450.86, 450.397
206.375, 449.885, 575.382
204.684, 448.911, 700.367
209.559, 575.847, 451.392
207.868, 574.873, 576.377
206.177, 573.898, 701.362
211.052, 700.834, 452.387
209.361, 699.86, 577.372
207.67, 698.885, 702.357
333.045, 449.353, 452.077
331.354, 448.379, 577.061
329.663, 447.404, 702.046
334.539, 574.341, 453.071
332.848, 573.366, 578.056
331.157, 572.391, 703.041
336.032, 699.328, 454.066
334.341, 698.353, 579.051
332.65, 697.379, 704.036
458.025, 447.847, 453.756
456.334, 446.872, 578.74
454.643, 445.898, 703.725
459.518, 572.834, 454.75
457.827, 571.859, 579.735
456.136, 570.885, 704.72
461.012, 697.821, 455.745
459.321, 696.846, 580.73
457.63, 695.872, 705.715
449.298, 210.013, 211.399
451.753, 211.931, 336.36
454.208, 213.849, 461.322
451.678, 334.975, 209.434
454.133, 336.893, 334.396
456.589, 338.811, 459.357
454.059, 459.937, 207.47
456.514, 461.855, 332.431
458.969, 463.773, 457.392
574.251, 207.595, 208.981
576.706, 209.513, 333.943
579.161, 211.431, 458.904
576.631, 332.557, 207.017
579.087, 334.475, 331.978
581.542, 336.393, 456.939
579.012, 457.519, 205.052
581.467, 459.437, 330.013
583.922, 461.355, 454.974
699.204, 205.177, 206.564
701.659, 207.095, 331.525
704.115, 209.013, 456.486
701.585, 330.139, 204.599
704.04, 332.057, 329.56
706.495, 333.975, 454.521
703.965, 455.101, 202.634
706.42, 457.019, 327.595
708.875, 458.937, 452.556
450.144, 211.394, 451.04
453.849, 213.316, 575.97
457.554, 215.238, 700.9
450.963, 336.376, 449.093
454.668, 338.298, 574.023
458.373, 340.22, 698.953
451.782, 461.358, 447.146
455.487, 463.28, 572.076
459.193, 465.202, 697.006
575.086, 210.517, 447.348
578.792, 212.439, 572.278
582.497, 214.361, 697.208
575.905, 335.499, 445.401
579.611, 337.421, 570.331
583.316, 339.343, 695.261
576.725, 460.482, 443.453
580.43, 462.404, 568.384
584.135, 464.326, 693.314
700.029, 209.641, 443.656
703.734, 211.563, 568.586
707.439, 213.485, 693.516
700.848, 334.623, 441.708
704.553, 336.545, 566.639
708.258, 338.467, 691.569
701.667, 459.605, 439.761
705.372, 461.527, 564.692
709.077, 463.449, 689.622
449.5, 449.27, 210.503
447.689, 452.809, 335.44
445.879, 456.349, 460.377
448.213, 574.212, 206.945
446.402, 577.752, 331.881
444.592, 581.292, 456.818
446.926, 699.155, 203.386
445.115, 702.695, 328.323
443.304, 706.235, 453.259
574.48, 450.608, 212.277
572.67, 454.148, 337.213
570.859, 457.687, 462.15
573.193, 575.55, 208.718
571.382, 579.09, 333.655
569.572, 582.63, 458.591
571.906, 700.493, 205.159
570.095, 704.033, 330.096
568.285, 707.573, 455.033
699.461, 451.946, 214.05
697.65, 455.486, 338.987
695.839, 459.026, 463.923
698.173, 576.889, 210.491
696.363, 580.428, 335.428
694.552, 583.968, 460.365
696.886, 701.831, 206.933
695.075, 705.371, 331.869
693.265, 708.911, 456.806
449.921, 449.41, 450.946
451.026, 449.974, 575.94
452.132, 450.539, 700.934
448.303, 574.398, 450.396
449.409, 574.963, 575.39
450.515, 575.527, 700.384
446.686, 699.386, 449.846
447.792, 699.951, 574.839
448.898, 700.516, 699.833
574.905, 451.022, 449.833
576.011, 451.587, 574.827
577.117, 452.151, 699.821
573.288, 576.01, 449.283
574.394, 576.575, 574.277
575.5, 577.14, 699.271
571.671, 700.999, 448.733
572.776, 701.563, 573.727
573.882, 702.128, 698.72
699.89, 452.635, 448.72
700.996, 453.199, 573.714
702.102, 453.764, 698.708
698.273, 577.623, 448.17
699.378, 578.188, 573.164
700.484, 578.752, 698.158
696.655, 702.611, 447.62
697.761, 703.176, 572.614
698.867, 703.74, 697.607
