27, 8, OUTPUTFILE_6
201.02, 196.557, 205.456
405.574, 394.972, 207.555
211.253, 211.934, 210.186
214.869, 211.54, 335.133
218.485, 211.146, 460.08
208.993, 336.913, 210.645
212.609, 336.519, 335.592
216.225, 336.125, 460.539
206.732, 461.891, 211.104
210.348, 461.498, 336.051
213.964, 461.104, 460.998
336.18, 214.207, 206.577
339.797, 213.813, 331.524
343.413, 213.419, 456.471
333.92, 339.186, 207.037
337.536, 338.792, 331.984
341.152, 338.398, 456.931
331.659, 464.164, 207.496
335.275, 463.771, 332.443
338.892, 463.377, 457.39
461.108, 216.48, 202.969
464.724, 216.086, 327.916
468.34, 215.692, 452.863
458.847, 341.458, 203.428
462.463, 341.065, 328.375
466.079, 340.671, 453.322
456.586, 466.437, 203.887
460.203, 466.043, 328.835
463.819, 465.65, 453.782
211.491, 209.7, 450.937
210.181, 208.862, 575.927
208.871, 208.024, 700.917
210.467, 334.693, 451.764
209.157, 333.855, 576.754
207.847, 333.018, 701.744
209.443, 459.686, 452.591
208.133, 458.848, 577.581
206.823, 458.011, 702.571
336.48, 210.715, 452.254
335.17, 209.878, 577.244
333.86, 209.04, 702.234
335.456, 335.708, 453.081
334.146, 334.871, 578.071
332.836, 334.033, 703.061
334.432, 460.702, 453.908
333.122, 459.864, 578.898
331.812, 459.026, 703.888
461.469, 211.731, 453.571
460.159, 210.893, 578.561
458.849, 210.055, 703.551
460.445, 336.724, 454.398
459.135, 335.886, 579.388
457.825, 335.048, 704.378
459.421, 461.717, 455.225
458.111, 460.879, 580.215
456.8, 460.041, 705.205
209.578, 448.366, 210.68
210.387, 451.361, 335.641
211.195, 454.355, 460.603
208.402, 573.325, 207.693
209.211, 576.319, 332.655
210.02, 579.314, 457.616
207.227, 698.284, 204.706
208.036, 701.278, 329.668
208.844, 704.273, 454.63
334.57, 449.522, 209.843
335.379, 452.517, 334.805
336.187, 455.511, 459.766
333.394, 574.481, 206.857
334.203, 577.475, 331.818
335.012, 580.47, 456.78
332.219, 699.44, 203.87
333.027, 702.434, 328.831
333.836, 705.428, 453.793
459.562, 450.678, 209.007
460.37, 453.672, 333.968
461.179, 456.667, 458.93
458.386, 575.637, 206.02
459.195, 578.631, 330.982
460.004, 581.626, 455.943
457.211, 700.596, 203.033
458.019, 703.59, 327.995
458.828, 706.584, 452.956
210.368, 449.189, 448.157
212.996, 451.89, 573.1
215.623, 454.591, 698.044
207.449, 574.127, 445.518
210.077, 576.828, 570.461
212.704, 579.529, 695.404
204.53, 699.065, 442.878
207.157, 701.766, 567.822
209.785, 704.467, 692.765
335.306, 452.051, 445.468
337.934, 454.752, 570.411
340.562, 457.453, 695.354
332.387, 576.989, 442.828
335.015, 579.69, 567.772
337.642, 582.391, 692.715
329.468, 701.927, 440.189
332.096, 704.628, 565.132
334.723, 707.329, 690.076
460.245, 454.914, 442.778
462.872, 457.615, 567.722
465.5, 460.315, 692.665
457.326, 579.852, 440.139
459.953, 582.553, 565.082
462.581, 585.253, 690.026
454.406, 704.79, 437.5
457.034, 707.491, 562.443
459.661, 710.192, 687.386
451.841, 211.289, 211.964
450.938, 214.095, 336.929
450.035, 216.901, 461.895
453.115, 336.252, 209.168
452.212, 339.058, 334.133
451.309, 341.864, 459.098
454.389, 461.214, 206.371
453.486, 464.02, 331.336
452.583, 466.826, 456.301
576.831, 210.036, 212.895
575.928, 212.842, 337.861
575.025, 215.648, 462.826
578.105, 334.998, 210.099
577.202, 337.804, 335.064
576.299, 340.61, 460.029
579.379, 459.96, 207.302
578.476, 462.766, 332.267
577.573, 465.572, 457.232
701.821, 208.783, 213.826
700.918, 211.589, 338.792
700.016, 214.394, 463.757
703.095, 333.745, 211.03
702.192, 336.551, 335.995
701.29, 339.357, 460.96
704.369, 458.707, 208.233
703.466, 461.513, 333.198
702.564, 464.319, 458.164
451.499, 210.105, 451.553
448.199, 211.773, 576.499
444.899, 213.441, 701.444
449.481, 335.077, 449.832
446.181, 336.745, 574.777
442.882, 338.413, 699.722
447.464, 460.049, 448.11
444.164, 461.716, 573.055
440.864, 463.384, 698.001
576.439, 212.167, 454.825
573.139, 213.835, 579.771
569.839, 215.503, 704.716
574.421, 337.139, 453.104
571.122, 338.807, 578.049
567.822, 340.474, 702.995
572.404, 462.11, 451.382
569.104, 463.778, 576.328
565.804, 465.446, 701.273
701.379, 214.229, 458.098
698.079, 215.897, 583.043
694.779, 217.565, 707.988
699.362, 339.201, 456.376
696.062, 340.868, 581.321
692.762, 342.536, 706.267
697.344, 464.172, 454.655
694.044, 465.84, 579.6
