27, 8, OUTPUTFILE_9
197.918, 205.563, 188.926
408.498, 408.471, 203.167
209.577, 209.413, 209.801
206.896, 211.05, 334.761
204.215, 212.687, 459.722
210.565, 334.398, 208.184
207.884, 336.036, 333.145
205.203, 337.673, 458.105
211.553, 459.384, 206.568
208.872, 461.021, 331.529
206.191, 462.659, 456.489
334.544, 208.46, 212.495
331.863, 210.097, 337.455
329.182, 211.734, 462.416
335.532, 333.445, 210.878
332.851, 335.083, 335.839
330.17, 336.72, 460.799
336.521, 458.431, 209.262
333.839, 460.068, 334.222
331.158, 461.706, 459.183
459.512, 207.506, 215.188
456.831, 209.144, 340.149
454.149, 210.781, 465.11
460.5, 332.492, 213.572
457.819, 334.129, 338.533
455.137, 335.767, 463.493
461.488, 457.478, 211.956
458.807, 459.115, 336.916
456.126, 460.752, 461.877
208.31, 208.313, 450.191
211.4, 210.129, 575.139
214.49, 211.945, 700.088
205.104, 333.26, 448.454
208.194, 335.076, 573.403
211.284, 336.892, 698.351
201.899, 458.207, 446.717
204.988, 460.023, 571.666
208.078, 461.839, 696.615
333.231, 211.475, 447.055
336.321, 213.291, 572.004
339.411, 215.107, 696.953
330.025, 336.422, 445.319
333.115, 338.237, 570.267
336.205, 340.053, 695.216
326.819, 461.368, 443.582
329.909, 463.184, 568.531
332.999, 465, 693.479
458.152, 214.636, 443.92
461.242, 216.452, 568.869
464.331, 218.268, 693.818
454.946, 339.583, 442.184
458.036, 341.399, 567.132
461.126, 343.215, 692.081
451.74, 464.53, 440.447
454.83, 466.346, 565.396
457.92, 468.162, 690.344
209.296, 448.73, 208.961
210.967, 449.629, 333.946
212.637, 450.527, 458.932
207.306, 573.711, 208.089
208.977, 574.61, 333.075
210.648, 575.508, 458.06
205.317, 698.693, 207.217
206.987, 699.591, 332.203
208.658, 700.489, 457.189
334.269, 450.708, 207.276
335.94, 451.606, 332.262
337.61, 452.505, 457.247
332.279, 575.689, 206.404
333.95, 576.588, 331.39
335.621, 577.486, 456.376
330.29, 700.67, 205.533
331.96, 701.569, 330.518
333.631, 702.467, 455.504
459.242, 452.686, 205.592
460.913, 453.584, 330.577
462.583, 454.483, 455.563
457.253, 577.667, 204.72
458.923, 578.565, 329.706
460.594, 579.464, 454.691
455.263, 702.648, 203.848
456.933, 703.547, 328.834
458.604, 704.445, 453.819
211.554, 449.951, 450.219
213.857, 453.446, 575.149
216.16, 456.94, 700.079
209.17, 574.881, 446.768
211.473, 578.376, 571.698
213.776, 581.87, 696.628
206.785, 699.811, 443.318
209.088, 703.305, 568.248
211.391, 706.8, 693.178
336.51, 452.271, 447.851
338.813, 455.765, 572.781
341.116, 459.26, 697.711
334.126, 577.201, 444.4
336.429, 580.695, 569.33
338.732, 584.19, 694.26
331.741, 702.13, 440.95
334.044, 705.625, 565.88
336.347, 709.119, 690.809
461.466, 454.59, 445.482
463.769, 458.085, 570.412
466.072, 461.579, 695.342
459.082, 579.52, 442.032
461.385, 583.014, 566.962
463.688, 586.509, 691.892
456.698, 704.45, 438.581
459, 707.944, 563.511
461.303, 711.439, 688.441
451.114, 209.58, 211.737
454.7, 212.454, 336.653
458.286, 215.327, 461.568
450.313, 334.545, 208.886
453.899, 337.419, 333.801
457.485, 340.292, 458.717
449.512, 459.51, 206.034
453.098, 462.384, 330.95
456.684, 465.257, 455.865
576.06, 210.299, 208.134
579.646, 213.173, 333.049
583.232, 216.046, 457.965
575.259, 335.264, 205.282
578.845, 338.138, 330.198
582.431, 341.011, 455.113
574.458, 460.229, 202.43
578.044, 463.102, 327.346
581.63, 465.976, 452.261
701.006, 211.018, 204.53
704.592, 213.891, 329.445
708.178, 216.765, 454.361
700.205, 335.983, 201.678
703.791, 338.856, 326.594
707.377, 341.73, 451.509
699.404, 460.948, 198.827
702.99, 463.821, 323.742
706.576, 466.695, 448.658
450.742, 211.042, 451.651
450.083, 210.872, 576.649
449.425, 210.701, 701.647
448.416, 336.02, 451.809
447.757, 335.85, 576.807
447.099, 335.679, 701.805
446.09, 460.999, 451.967
445.431, 460.828, 576.966
444.773, 460.658, 701.964
575.718, 213.367, 452.312
575.06, 213.197, 577.311
574.401, 213.026, 702.309
573.392, 338.346, 452.471
572.734, 338.175, 577.469
572.075, 338.005, 702.467
571.066, 463.324, 452.629
570.408, 463.153, 577.627
569.749, 462.983, 702.625
700.695, 215.692, 452.974
700.036, 215.522, 577.972
699.378, 215.351, 702.97
698.369, 340.671, 453.132
697.71, 340.5, 578.13
697.052, 340.33, 703.128
696.043, 465.649, 453.29
695.384, 465.478, 578.289
694.726, 465.308, 703.287
448.66, 449.267, 208.248
451.615, 451.537, 333.193
454.569, 453.808, 458.137
447.35, 574.24, 206.009
450.304, 576.51, 330.953
453.259, 578.781, 455.897
446.039, 699.213, 203.769
448.994, 701.484, 328.713
451.948, 703.754, 453.658
573.618, 450.524, 205.27
576.573, 452.794, 330.215
579.528, 455.065, 455.159
572.308, 575.497, 203.031
575.263, 577.768, 327.975
578.217, 580.038, 452.92
570.997, 700.47, 200.791
573.952, 702.741, 325.735
576.907, 705.011, 450.68
698.577, 451.781, 202.293
701.531, 454.051, 327.237
704.486, 456.322, 452.182
697.266, 576.754, 200.053
700.221, 579.025, 324.997
703.175, 581.295, 449.942
695.956, 701.727, 197.813
698.91, 703.998, 322.758
701.865, 706.268, 447.702
449.518, 449.214, 449.181
452.984, 450.732, 574.124
456.45, 452.249, 699.067
447.243, 574.185, 447.726
450.709, 575.703, 572.669
454.175, 577.22, 697.612
444.968, 699.156, 446.271
448.434, 700.673, 571.214
451.9, 702.191, 696.157
574.449, 451.448, 445.688
577.915, 452.965, 570.631
581.381, 454.483, 695.574
572.174, 576.419, 444.233
575.64, 577.936, 569.176
579.106, 579.454, 694.119
569.899, 701.389, 442.779
573.365, 702.907, 567.721
576.831, 704.425, 692.664
699.38, 453.681, 442.196
702.846, 455.199, 567.138
706.312, 456.717, 692.081
697.105, 578.652, 440.741
700.571, 580.17, 565.683
704.037, 581.688, 690.626
694.83, 703.623, 439.286
698.296, 705.141, 564.229
701.762, 706.658, 689.171
